Age,Gender,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Frequency of Purchases,Age Group
21,1,Accessories,94,Spring,4.1,0,0,5,Weekly,18–25
44,1,Clothing,94,Fall,4.0,0,0,22,Annually,36–45
26,1,Accessories,71,Summer,2.7,0,0,37,Bi-Weekly,26–35
40,1,Accessories,77,Spring,4.0,0,0,22,Monthly,36–45
41,1,Accessories,66,Fall,2.5,0,0,36,Fortnightly,36–45
62,1,Footwear,23,Summer,4.5,0,0,23,Annually,56–65
39,1,Clothing,60,Spring,3.9,0,0,44,Weekly,36–45
53,1,Accessories,72,Spring,4.9,0,0,25,Annually,46–55
24,1,Clothing,35,Winter,3.3,0,0,40,Quarterly,18–25
41,1,Accessories,31,Fall,3.8,0,0,12,Weekly,36–45
19,1,Clothing,33,Summer,2.9,0,0,14,Monthly,18–25
36,1,Accessories,95,Summer,4.0,0,0,14,Monthly,36–45
21,1,Clothing,68,Fall,4.1,0,0,10,Annually,18–25
25,1,Outerwear,87,Spring,3.1,0,0,17,Every 3 Months,26–35
65,1,Clothing,64,Winter,4.6,0,0,24,Fortnightly,65+
42,1,Clothing,74,Winter,4.6,0,0,31,Quarterly,36–45
40,1,Clothing,62,Spring,2.6,0,0,36,Annually,36–45
58,1,Clothing,97,Winter,5.0,0,0,38,Every 3 Months,56–65
40,1,Footwear,47,Fall,2.9,0,0,23,Fortnightly,36–45
62,1,Clothing,83,Winter,3.5,0,0,47,Bi-Weekly,56–65
38,1,Clothing,82,Spring,3.7,0,0,20,Weekly,36–45
37,1,Accessories,26,Fall,2.9,0,0,41,Monthly,36–45
65,1,Outerwear,81,Winter,4.3,0,0,44,Fortnightly,65+
55,1,Clothing,44,Spring,3.2,0,0,31,Monthly,56–65
43,1,Accessories,88,Winter,4.2,0,0,11,Bi-Weekly,36–45
43,1,Footwear,76,Winter,4.2,0,0,25,Bi-Weekly,36–45
45,1,Accessories,89,Winter,3.8,0,0,31,Weekly,46–55
64,1,Clothing,22,Fall,4.4,0,0,40,Weekly,56–65
28,1,Clothing,33,Winter,3.1,0,0,23,Bi-Weekly,26–35
69,1,Clothing,97,Fall,5.0,0,0,5,Quarterly,65+
54,1,Accessories,57,Winter,4.7,0,0,26,Weekly,46–55
52,1,Clothing,38,Summer,3.0,0,0,11,Bi-Weekly,46–55
23,1,Footwear,55,Fall,4.2,0,0,44,Every 3 Months,18–25
26,1,Accessories,37,Spring,3.0,0,0,47,Every 3 Months,26–35
48,1,Footwear,43,Summer,3.7,0,0,46,Monthly,46–55
49,1,Clothing,96,Summer,2.7,0,0,35,Every 3 Months,46–55
53,1,Outerwear,51,Winter,4.3,0,0,8,Bi-Weekly,46–55
69,1,Clothing,95,Fall,2.7,0,0,30,Weekly,65+
26,1,Clothing,26,Summer,3.7,0,0,14,Bi-Weekly,26–35
21,1,Outerwear,34,Fall,4.3,0,0,30,Weekly,18–25
59,1,Footwear,83,Summer,4.0,0,0,26,Every 3 Months,56–65
21,1,Accessories,24,Fall,3.3,0,0,32,Fortnightly,18–25
22,1,Clothing,69,Fall,4.0,0,0,47,Every 3 Months,18–25
26,1,Clothing,40,Fall,2.7,0,0,11,Every 3 Months,26–35
41,1,Outerwear,87,Winter,4.2,0,0,28,Annually,36–45
37,1,Footwear,46,Spring,4.6,0,0,2,Every 3 Months,36–45
30,1,Accessories,82,Winter,4.8,0,0,45,Weekly,26–35
49,1,Accessories,81,Summer,2.8,0,0,7,Every 3 Months,46–55
49,1,Accessories,57,Winter,4.5,0,0,28,Bi-Weekly,46–55
58,1,Footwear,49,Summer,3.0,0,0,34,Quarterly,56–65
70,1,Outerwear,42,Fall,4.6,0,0,26,Every 3 Months,65+
27,1,Outerwear,26,Spring,3.3,0,0,45,Quarterly,26–35
65,1,Clothing,38,Spring,4.4,0,0,34,Annually,65+
57,1,Footwear,57,Summer,4.4,0,0,47,Fortnightly,56–65
20,1,Outerwear,100,Summer,4.3,0,0,42,Quarterly,18–25
34,1,Clothing,73,Fall,3.4,0,0,27,Every 3 Months,26–35
59,1,Outerwear,66,Winter,2.8,0,0,43,Monthly,56–65
54,1,Clothing,73,Spring,3.4,0,0,16,Bi-Weekly,46–55
36,1,Accessories,45,Spring,5.0,0,0,40,Monthly,36–45
21,1,Footwear,27,Fall,4.5,0,0,29,Bi-Weekly,18–25
52,1,Clothing,24,Fall,2.7,0,0,38,Quarterly,46–55
43,1,Footwear,59,Winter,3.4,0,0,34,Weekly,36–45
32,1,Clothing,20,Winter,3.4,0,0,30,Weekly,26–35
55,1,Accessories,44,Summer,2.8,0,0,45,Annually,56–65
31,1,Clothing,90,Spring,4.7,0,0,47,Annually,26–35
45,1,Accessories,36,Fall,4.7,0,0,5,Monthly,46–55
53,1,Clothing,95,Winter,4.7,0,0,50,Bi-Weekly,46–55
24,1,Accessories,30,Spring,3.4,0,0,24,Bi-Weekly,18–25
47,1,Accessories,65,Fall,3.7,0,0,15,Bi-Weekly,46–55
63,1,Accessories,96,Summer,4.1,0,0,50,Weekly,56–65
38,1,Clothing,65,Spring,2.9,0,0,7,Monthly,36–45
59,1,Clothing,47,Fall,3.2,0,0,10,Fortnightly,56–65
54,1,Accessories,25,Fall,3.0,0,0,38,Bi-Weekly,46–55
26,1,Outerwear,56,Fall,4.1,0,0,31,Fortnightly,26–35
68,1,Clothing,76,Fall,4.5,0,0,7,Quarterly,65+
41,1,Clothing,60,Fall,3.4,0,0,27,Monthly,36–45
68,1,Clothing,67,Winter,4.1,0,0,45,Every 3 Months,65+
21,1,Clothing,95,Spring,4.6,0,0,13,Annually,18–25
32,1,Accessories,72,Winter,4.6,0,0,33,Annually,26–35
20,1,Accessories,98,Spring,3.4,0,0,25,Every 3 Months,18–25
59,1,Clothing,83,Winter,3.3,0,0,5,Monthly,56–65
53,1,Accessories,37,Fall,3.6,0,0,23,Quarterly,46–55
66,1,Clothing,85,Fall,4.6,0,0,17,Weekly,65+
47,1,Clothing,36,Fall,4.3,0,0,14,Weekly,46–55
58,1,Clothing,36,Winter,4.0,0,0,28,Annually,56–65
28,1,Accessories,86,Summer,4.8,0,0,19,Weekly,26–35
68,1,Clothing,99,Spring,4.3,0,0,31,Bi-Weekly,65+
60,1,Clothing,21,Summer,3.3,0,0,25,Bi-Weekly,56–65
47,1,Outerwear,84,Winter,2.8,0,0,4,Bi-Weekly,46–55
18,1,Footwear,63,Spring,4.4,0,0,20,Weekly,18–25
32,1,Clothing,84,Summer,3.7,0,0,37,Annually,26–35
27,1,Clothing,72,Spring,3.6,0,0,28,Annually,26–35
65,1,Clothing,21,Winter,3.7,0,0,6,Weekly,65+
68,1,Footwear,92,Fall,5.0,0,0,27,Annually,65+
55,1,Clothing,72,Fall,2.7,0,0,29,Fortnightly,56–65
30,1,Footwear,83,Spring,4.3,0,0,1,Annually,26–35
24,1,Clothing,73,Summer,4.1,0,0,31,Annually,18–25
57,1,Clothing,98,Winter,2.6,0,0,28,Quarterly,56–65
23,1,Clothing,76,Fall,3.2,0,0,19,Quarterly,18–25
69,1,Clothing,43,Summer,3.5,0,0,36,Monthly,65+
60,1,Accessories,60,Summer,3.7,0,0,28,Monthly,56–65
25,1,Accessories,40,Spring,3.8,0,0,29,Weekly,26–35
18,1,Clothing,93,Winter,4.8,0,0,9,Every 3 Months,18–25
37,1,Clothing,98,Fall,4.2,0,0,26,Every 3 Months,36–45
61,1,Clothing,91,Summer,2.9,0,0,7,Fortnightly,56–65
41,1,Accessories,92,Fall,2.9,0,0,35,Weekly,36–45
69,1,Accessories,87,Winter,4.8,0,0,46,Every 3 Months,65+
32,1,Clothing,96,Fall,2.9,0,0,8,Monthly,26–35
60,1,Clothing,97,Summer,4.8,0,0,50,Every 3 Months,56–65
43,1,Clothing,55,Spring,4.6,0,0,37,Annually,36–45
61,1,Clothing,58,Spring,4.4,0,0,6,Fortnightly,56–65
57,1,Footwear,21,Spring,3.0,0,0,16,Bi-Weekly,56–65
56,1,Accessories,82,Summer,4.4,0,0,30,Monthly,56–65
66,1,Outerwear,34,Winter,3.9,0,0,50,Quarterly,65+
52,1,Clothing,78,Spring,4.0,0,0,5,Every 3 Months,46–55
63,1,Accessories,47,Spring,2.5,0,0,15,Monthly,56–65
50,1,Accessories,96,Summer,4.1,0,0,34,Bi-Weekly,46–55
21,1,Clothing,23,Fall,4.8,0,0,6,Every 3 Months,18–25
42,1,Footwear,27,Winter,2.6,0,0,26,Annually,36–45
40,1,Accessories,37,Spring,3.1,0,0,34,Every 3 Months,36–45
67,1,Accessories,79,Summer,3.2,0,0,37,Weekly,65+
35,1,Accessories,40,Summer,4.2,0,0,28,Annually,36–45
18,1,Outerwear,39,Fall,2.6,0,0,38,Fortnightly,18–25
52,1,Clothing,73,Summer,3.1,0,0,2,Quarterly,46–55
59,1,Accessories,84,Fall,2.9,0,0,32,Bi-Weekly,56–65
49,1,Clothing,94,Fall,4.6,0,0,30,Bi-Weekly,46–55
46,1,Clothing,47,Spring,4.1,0,0,17,Every 3 Months,46–55
69,1,Footwear,77,Summer,2.5,0,0,5,Bi-Weekly,65+
56,1,Clothing,94,Winter,4.0,0,0,31,Bi-Weekly,56–65
27,1,Accessories,75,Summer,3.5,0,0,43,Quarterly,26–35
57,1,Clothing,82,Spring,4.4,0,0,19,Annually,56–65
58,1,Footwear,36,Fall,2.9,0,0,32,Every 3 Months,56–65
23,1,Footwear,90,Spring,3.1,0,0,5,Bi-Weekly,18–25
19,1,Clothing,48,Spring,4.4,0,0,9,Quarterly,18–25
40,1,Outerwear,42,Winter,4.4,0,0,48,Weekly,36–45
54,1,Accessories,33,Summer,2.7,0,0,1,Quarterly,46–55
50,1,Clothing,63,Summer,4.9,0,0,20,Monthly,46–55
69,1,Accessories,53,Winter,3.5,0,0,42,Annually,65+
42,1,Accessories,37,Spring,4.8,0,0,45,Bi-Weekly,36–45
37,1,Clothing,92,Summer,4.2,0,0,41,Monthly,36–45
46,1,Clothing,73,Spring,4.6,0,0,36,Quarterly,46–55
64,1,Clothing,38,Spring,2.9,0,0,10,Annually,56–65
20,1,Footwear,51,Fall,4.0,0,0,31,Annually,18–25
40,1,Outerwear,90,Spring,4.9,0,0,21,Quarterly,36–45
64,1,Outerwear,56,Summer,3.1,0,0,16,Every 3 Months,56–65
29,1,Accessories,33,Fall,4.4,0,0,18,Every 3 Months,26–35
20,1,Accessories,53,Winter,2.5,0,0,20,Weekly,18–25
43,1,Accessories,24,Spring,3.4,0,0,21,Annually,36–45
60,1,Outerwear,59,Spring,3.7,0,0,23,Quarterly,56–65
39,1,Clothing,72,Winter,4.2,0,0,20,Weekly,36–45
47,1,Clothing,28,Spring,3.4,0,0,30,Bi-Weekly,46–55
19,1,Clothing,36,Fall,3.6,0,0,33,Every 3 Months,18–25
52,1,Accessories,47,Fall,4.7,0,0,31,Monthly,46–55
34,1,Accessories,62,Spring,4.7,0,0,48,Monthly,26–35
25,1,Clothing,98,Spring,3.6,0,0,28,Weekly,26–35
43,1,Footwear,28,Summer,4.6,0,0,7,Every 3 Months,36–45
55,1,Clothing,86,Summer,2.6,0,0,4,Weekly,56–65
66,1,Accessories,46,Summer,3.1,0,0,49,Bi-Weekly,65+
41,1,Accessories,42,Fall,3.2,0,0,22,Weekly,36–45
47,1,Outerwear,80,Winter,3.9,0,0,39,Fortnightly,46–55
51,1,Accessories,39,Spring,4.9,0,0,45,Every 3 Months,46–55
44,1,Outerwear,49,Summer,4.1,0,0,30,Fortnightly,36–45
18,1,Accessories,32,Summer,4.2,0,0,33,Bi-Weekly,18–25
33,1,Footwear,73,Fall,4.1,0,0,24,Bi-Weekly,26–35
24,1,Accessories,42,Summer,3.9,0,0,11,Quarterly,18–25
33,1,Accessories,58,Spring,2.7,0,0,13,Every 3 Months,26–35
61,1,Accessories,22,Winter,3.7,0,0,27,Annually,56–65
27,1,Accessories,56,Spring,2.7,0,0,30,Bi-Weekly,26–35
46,1,Clothing,70,Spring,2.5,0,0,39,Quarterly,46–55
38,1,Footwear,50,Spring,3.9,0,0,10,Annually,36–45
63,1,Footwear,21,Summer,3.0,0,0,4,Quarterly,56–65
47,1,Outerwear,97,Summer,3.2,0,0,16,Weekly,46–55
42,1,Accessories,63,Winter,3.8,0,0,34,Monthly,36–45
41,1,Outerwear,60,Fall,2.7,0,0,11,Every 3 Months,36–45
53,1,Footwear,52,Fall,3.0,0,0,30,Fortnightly,46–55
29,1,Footwear,32,Winter,4.1,0,0,40,Annually,26–35
61,1,Accessories,48,Spring,3.2,0,0,13,Annually,56–65
69,1,Accessories,25,Summer,4.5,0,0,28,Every 3 Months,65+
51,1,Accessories,68,Summer,4.3,0,0,49,Bi-Weekly,46–55
24,1,Clothing,74,Fall,3.5,0,0,23,Weekly,18–25
24,1,Clothing,88,Fall,3.1,0,0,4,Quarterly,18–25
70,1,Clothing,23,Spring,3.9,0,0,17,Fortnightly,65+
49,1,Clothing,32,Fall,2.7,0,0,24,Fortnightly,46–55
48,1,Accessories,71,Winter,4.0,0,0,21,Every 3 Months,46–55
58,1,Footwear,62,Spring,2.7,0,0,17,Bi-Weekly,56–65
32,1,Clothing,20,Spring,2.7,0,0,22,Quarterly,26–35
57,1,Clothing,62,Spring,4.7,0,0,27,Fortnightly,56–65
69,1,Accessories,81,Winter,4.5,0,0,1,Every 3 Months,65+
42,1,Accessories,90,Winter,3.0,0,0,27,Weekly,36–45
30,1,Clothing,43,Fall,3.6,0,0,8,Quarterly,26–35
35,1,Accessories,38,Fall,3.3,0,0,43,Quarterly,36–45
19,1,Accessories,25,Spring,4.3,0,0,24,Fortnightly,18–25
52,1,Clothing,98,Winter,4.3,0,0,29,Fortnightly,46–55
42,1,Clothing,75,Spring,4.8,0,0,10,Bi-Weekly,36–45
36,1,Footwear,27,Spring,4.0,0,0,12,Fortnightly,36–45
45,1,Accessories,27,Winter,3.5,0,0,48,Fortnightly,46–55
54,1,Clothing,42,Fall,3.9,0,0,40,Quarterly,46–55
54,1,Clothing,90,Summer,4.4,0,0,1,Annually,46–55
27,1,Accessories,63,Summer,4.6,0,0,26,Fortnightly,26–35
53,1,Clothing,96,Fall,4.0,0,0,9,Annually,46–55
20,1,Clothing,40,Winter,4.2,0,0,19,Quarterly,18–25
52,1,Clothing,39,Fall,4.5,0,0,37,Monthly,46–55
54,1,Accessories,48,Fall,3.9,0,0,3,Quarterly,46–55
65,1,Clothing,20,Summer,3.7,0,0,40,Weekly,65+
43,1,Clothing,29,Summer,3.6,0,0,13,Quarterly,36–45
57,1,Clothing,81,Winter,4.7,0,0,48,Monthly,56–65
19,1,Clothing,98,Fall,3.6,0,0,4,Every 3 Months,18–25
69,1,Clothing,93,Fall,2.5,0,0,9,Weekly,65+
26,1,Clothing,30,Summer,2.9,0,0,26,Bi-Weekly,26–35
57,1,Accessories,37,Fall,4.4,0,0,19,Weekly,56–65
20,1,Outerwear,28,Winter,4.6,0,0,1,Every 3 Months,18–25
55,1,Accessories,29,Winter,3.7,0,0,29,Every 3 Months,56–65
44,1,Accessories,49,Summer,3.2,0,0,38,Bi-Weekly,36–45
52,1,Clothing,53,Winter,4.9,0,0,31,Annually,46–55
57,1,Accessories,66,Summer,5.0,0,0,35,Annually,56–65
40,1,Outerwear,61,Spring,3.3,0,0,40,Quarterly,36–45
23,1,Clothing,23,Summer,4.4,0,0,13,Quarterly,18–25
36,1,Clothing,36,Fall,4.7,0,0,9,Every 3 Months,36–45
59,1,Clothing,81,Fall,3.6,0,0,25,Every 3 Months,56–65
29,1,Clothing,56,Summer,3.2,0,0,3,Bi-Weekly,26–35
63,1,Clothing,78,Spring,3.0,0,0,35,Monthly,56–65
60,1,Accessories,25,Summer,4.4,0,0,13,Bi-Weekly,56–65
64,1,Accessories,86,Fall,3.3,0,0,31,Annually,56–65
63,1,Accessories,99,Winter,3.4,0,0,48,Monthly,56–65
21,1,Accessories,83,Fall,3.9,0,0,6,Bi-Weekly,18–25
61,1,Clothing,33,Winter,2.9,0,0,43,Monthly,56–65
65,1,Outerwear,44,Fall,2.9,0,0,1,Quarterly,65+
69,1,Clothing,58,Spring,2.7,0,0,8,Annually,65+
47,1,Clothing,54,Spring,3.4,0,0,6,Weekly,46–55
41,1,Clothing,93,Spring,3.7,0,0,32,Fortnightly,36–45
68,1,Footwear,98,Spring,4.7,0,0,46,Bi-Weekly,65+
41,1,Footwear,36,Spring,3.1,0,0,38,Every 3 Months,36–45
42,1,Outerwear,68,Fall,4.2,0,0,48,Fortnightly,36–45
66,1,Accessories,95,Summer,3.0,0,0,18,Bi-Weekly,65+
66,1,Clothing,93,Spring,3.1,0,0,25,Quarterly,65+
33,1,Outerwear,99,Fall,4.2,0,0,4,Fortnightly,26–35
55,1,Accessories,22,Winter,3.8,0,0,27,Quarterly,56–65
58,1,Accessories,88,Fall,2.9,0,0,14,Monthly,56–65
18,1,Outerwear,65,Spring,4.2,0,0,36,Fortnightly,18–25
49,1,Clothing,62,Fall,3.1,0,0,6,Quarterly,46–55
61,1,Footwear,55,Spring,3.6,0,0,46,Annually,56–65
31,1,Clothing,97,Spring,4.8,0,0,29,Annually,26–35
70,1,Accessories,77,Fall,4.1,0,0,12,Monthly,65+
68,1,Clothing,40,Winter,3.9,0,0,47,Weekly,65+
27,1,Clothing,23,Winter,3.0,0,0,28,Annually,26–35
48,1,Footwear,46,Winter,3.0,0,0,21,Annually,46–55
63,1,Accessories,75,Spring,4.9,0,0,15,Annually,56–65
49,1,Footwear,76,Fall,4.8,0,0,38,Annually,46–55
19,1,Clothing,59,Summer,3.3,0,0,19,Annually,18–25
30,1,Clothing,51,Summer,2.7,0,0,31,Weekly,26–35
50,1,Outerwear,46,Fall,4.2,0,0,30,Every 3 Months,46–55
66,1,Clothing,26,Fall,3.6,0,0,40,Quarterly,65+
25,1,Clothing,51,Summer,3.8,0,0,42,Bi-Weekly,26–35
61,1,Accessories,44,Winter,3.8,0,0,25,Annually,56–65
29,1,Clothing,82,Spring,4.2,0,0,20,Quarterly,26–35
53,1,Clothing,44,Summer,2.7,0,0,3,Weekly,46–55
24,1,Accessories,27,Fall,5.0,0,0,14,Annually,18–25
51,1,Accessories,90,Fall,4.7,0,0,32,Fortnightly,46–55
26,1,Footwear,58,Summer,3.2,0,0,20,Every 3 Months,26–35
59,1,Clothing,80,Spring,2.9,0,0,34,Fortnightly,56–65
41,1,Outerwear,40,Winter,4.2,0,0,6,Annually,36–45
20,1,Clothing,23,Spring,3.7,0,0,2,Annually,18–25
22,1,Clothing,34,Spring,4.2,0,0,35,Annually,18–25
18,1,Clothing,35,Winter,2.6,0,0,33,Quarterly,18–25
30,1,Clothing,75,Summer,4.0,0,0,45,Bi-Weekly,26–35
25,1,Accessories,60,Winter,2.7,0,0,20,Every 3 Months,26–35
39,1,Accessories,87,Summer,4.0,0,0,48,Annually,36–45
49,1,Accessories,41,Spring,2.9,0,0,37,Monthly,46–55
25,1,Clothing,83,Spring,3.3,0,0,4,Every 3 Months,26–35
23,1,Accessories,81,Spring,4.0,0,0,24,Bi-Weekly,18–25
33,1,Clothing,56,Summer,3.9,0,0,4,Every 3 Months,26–35
60,1,Footwear,58,Summer,3.3,0,0,25,Annually,56–65
51,1,Clothing,84,Spring,3.9,0,0,14,Bi-Weekly,46–55
23,1,Accessories,21,Fall,3.9,0,0,14,Fortnightly,18–25
20,1,Clothing,35,Summer,4.2,0,0,46,Every 3 Months,18–25
51,1,Footwear,43,Summer,4.6,0,0,27,Quarterly,46–55
23,0,Clothing,20,Summer,3.3,0,0,46,Monthly,18–25
67,0,Clothing,36,Fall,4.8,0,0,24,Every 3 Months,65+
23,0,Outerwear,70,Fall,4.1,0,0,4,Annually,18–25
26,0,Accessories,83,Summer,3.4,0,0,2,Fortnightly,26–35
52,0,Clothing,76,Winter,3.6,0,0,29,Fortnightly,46–55
52,0,Clothing,81,Summer,2.7,0,0,7,Fortnightly,46–55
52,0,Accessories,47,Summer,3.2,0,0,39,Monthly,46–55
35,0,Footwear,35,Summer,4.4,0,0,46,Fortnightly,36–45
24,0,Clothing,85,Spring,4.9,0,0,44,Annually,18–25
43,0,Footwear,96,Fall,4.8,0,0,20,Annually,36–45
25,0,Clothing,98,Summer,2.8,0,0,44,Fortnightly,26–35
46,0,Footwear,52,Fall,2.9,0,0,23,Annually,46–55
22,0,Accessories,84,Winter,3.2,0,0,37,Weekly,18–25
70,0,Clothing,71,Winter,3.5,0,0,4,Weekly,65+
49,0,Footwear,95,Winter,4.1,0,0,14,Fortnightly,46–55
48,0,Footwear,47,Summer,4.1,0,0,31,Fortnightly,46–55
59,0,Outerwear,75,Summer,4.8,0,0,9,Quarterly,56–65
39,0,Accessories,28,Spring,2.8,0,0,31,Weekly,36–45
30,0,Accessories,44,Fall,4.7,0,0,26,Bi-Weekly,26–35
37,0,Footwear,64,Winter,4.8,0,0,41,Every 3 Months,36–45
56,0,Footwear,28,Spring,2.9,0,0,13,Annually,56–65
67,0,Clothing,21,Summer,2.6,0,0,4,Monthly,65+
40,0,Accessories,41,Fall,3.3,0,0,15,Every 3 Months,36–45
24,0,Clothing,38,Winter,3.4,0,0,38,Bi-Weekly,18–25
43,0,Accessories,77,Spring,3.6,0,0,3,Fortnightly,36–45
45,0,Clothing,43,Spring,3.8,0,0,6,Every 3 Months,46–55
33,0,Accessories,91,Spring,3.4,0,0,34,Bi-Weekly,26–35
53,0,Clothing,68,Spring,3.8,0,0,7,Quarterly,46–55
44,0,Clothing,37,Fall,3.3,0,0,21,Annually,36–45
23,0,Footwear,23,Summer,4.8,0,0,17,Monthly,18–25
59,0,Footwear,65,Winter,3.9,0,0,5,Every 3 Months,56–65
68,0,Accessories,30,Summer,4.2,0,0,21,Fortnightly,65+
46,0,Clothing,45,Summer,4.7,0,0,42,Bi-Weekly,46–55
56,0,Footwear,25,Winter,2.7,0,0,49,Quarterly,56–65
40,0,Clothing,72,Winter,3.8,0,0,33,Fortnightly,36–45
61,0,Clothing,75,Fall,3.6,0,0,12,Bi-Weekly,56–65
53,0,Accessories,63,Spring,2.9,0,0,18,Every 3 Months,46–55
29,0,Clothing,35,Fall,3.9,0,0,47,Quarterly,26–35
44,0,Accessories,32,Summer,4.7,0,0,18,Weekly,36–45
43,0,Clothing,25,Winter,3.3,0,0,48,Monthly,36–45
40,0,Footwear,90,Spring,4.2,0,0,18,Every 3 Months,36–45
55,0,Footwear,70,Summer,2.6,0,0,46,Quarterly,56–65
66,0,Accessories,27,Spring,4.9,0,0,34,Every 3 Months,65+
50,0,Accessories,92,Fall,3.6,0,0,10,Bi-Weekly,46–55
57,0,Outerwear,20,Spring,4.7,0,0,12,Monthly,56–65
42,0,Outerwear,52,Winter,3.2,0,0,36,Quarterly,36–45
55,0,Clothing,57,Summer,3.6,0,0,34,Quarterly,56–65
25,0,Footwear,96,Fall,3.6,0,0,49,Annually,26–35
22,0,Clothing,68,Winter,3.2,0,0,36,Weekly,18–25
49,0,Clothing,30,Summer,2.8,0,0,18,Fortnightly,46–55
70,0,Footwear,37,Fall,4.0,0,0,39,Fortnightly,65+
56,0,Accessories,42,Winter,4.4,0,0,34,Weekly,56–65
52,0,Clothing,54,Spring,3.4,0,0,35,Weekly,46–55
65,0,Outerwear,81,Spring,5.0,0,0,1,Bi-Weekly,65+
24,0,Footwear,40,Spring,3.1,0,0,48,Quarterly,18–25
32,0,Accessories,88,Fall,4.2,0,0,19,Weekly,26–35
57,0,Clothing,94,Summer,3.3,0,0,44,Weekly,56–65
35,0,Clothing,54,Winter,2.9,0,0,9,Bi-Weekly,36–45
69,0,Outerwear,51,Summer,4.7,0,0,3,Fortnightly,65+
30,0,Accessories,22,Spring,4.0,0,0,50,Monthly,26–35
37,0,Outerwear,95,Fall,4.6,0,0,7,Quarterly,36–45
19,0,Outerwear,57,Fall,3.8,0,0,20,Annually,18–25
53,0,Clothing,45,Winter,3.6,0,0,16,Bi-Weekly,46–55
25,0,Footwear,92,Winter,4.1,0,0,29,Fortnightly,26–35
47,0,Footwear,40,Spring,2.7,0,0,21,Weekly,46–55
18,0,Accessories,62,Winter,4.3,0,0,19,Every 3 Months,18–25
22,0,Clothing,90,Winter,4.9,0,0,10,Bi-Weekly,18–25
69,0,Clothing,82,Fall,4.2,0,0,4,Monthly,65+
55,0,Accessories,52,Spring,2.8,0,0,45,Quarterly,56–65
19,0,Footwear,70,Spring,4.9,0,0,17,Fortnightly,18–25
23,0,Accessories,83,Spring,2.8,0,0,22,Fortnightly,18–25
54,0,Footwear,49,Summer,2.9,0,0,3,Every 3 Months,46–55
52,0,Footwear,91,Spring,2.5,0,0,11,Fortnightly,46–55
64,0,Accessories,99,Summer,2.7,0,0,4,Annually,56–65
33,0,Accessories,92,Winter,3.3,0,0,11,Bi-Weekly,26–35
40,0,Clothing,87,Winter,3.7,0,0,47,Fortnightly,36–45
26,0,Clothing,28,Winter,4.0,0,0,17,Weekly,26–35
31,0,Accessories,71,Summer,4.1,0,0,32,Monthly,26–35
23,0,Accessories,32,Winter,4.1,0,0,37,Annually,18–25
52,0,Accessories,33,Summer,2.5,0,0,44,Quarterly,46–55
21,0,Clothing,75,Winter,4.2,0,0,27,Every 3 Months,18–25
31,0,Accessories,83,Summer,4.7,0,0,46,Annually,26–35
63,0,Clothing,93,Summer,2.7,0,0,13,Bi-Weekly,56–65
46,0,Clothing,29,Spring,3.0,0,0,2,Bi-Weekly,46–55
44,0,Clothing,25,Spring,4.8,0,0,45,Annually,36–45
57,0,Accessories,76,Spring,4.4,0,0,35,Every 3 Months,56–65
50,0,Footwear,81,Summer,4.3,0,0,39,Every 3 Months,46–55
33,0,Clothing,80,Winter,2.5,0,0,39,Every 3 Months,26–35
19,0,Accessories,70,Summer,4.9,0,0,34,Fortnightly,18–25
68,0,Clothing,81,Fall,4.9,0,0,41,Monthly,65+
27,0,Footwear,86,Spring,3.9,0,0,47,Annually,26–35
61,0,Accessories,94,Fall,4.1,0,0,17,Quarterly,56–65
38,0,Clothing,66,Winter,3.3,0,0,40,Monthly,36–45
28,0,Footwear,98,Summer,4.1,0,0,44,Bi-Weekly,26–35
39,0,Clothing,25,Fall,3.7,0,0,21,Every 3 Months,36–45
18,0,Clothing,62,Winter,3.1,0,0,21,Every 3 Months,18–25
24,0,Outerwear,98,Spring,3.0,0,0,16,Annually,18–25
64,0,Outerwear,53,Spring,3.4,0,0,15,Annually,56–65
51,0,Footwear,66,Spring,2.7,0,0,26,Every 3 Months,46–55
27,0,Clothing,52,Fall,3.1,0,0,50,Monthly,26–35
48,0,Clothing,64,Winter,4.0,0,0,30,Bi-Weekly,46–55
69,0,Accessories,59,Spring,3.6,0,0,48,Quarterly,65+
59,0,Accessories,61,Summer,3.6,0,0,21,Bi-Weekly,56–65
59,0,Accessories,97,Winter,3.3,0,0,18,Annually,56–65
42,0,Accessories,23,Winter,4.1,0,0,41,Monthly,36–45
39,0,Accessories,98,Fall,4.3,0,0,11,Monthly,36–45
32,0,Clothing,98,Summer,3.2,0,0,8,Bi-Weekly,26–35
68,0,Footwear,59,Summer,3.9,0,0,42,Every 3 Months,65+
41,0,Clothing,82,Fall,5.0,0,0,41,Bi-Weekly,36–45
31,0,Footwear,82,Fall,3.4,0,0,3,Every 3 Months,26–35
58,0,Clothing,41,Fall,3.8,0,0,10,Every 3 Months,56–65
28,0,Accessories,52,Fall,2.9,0,0,35,Quarterly,26–35
63,0,Clothing,41,Spring,2.6,0,0,2,Weekly,56–65
64,0,Accessories,70,Summer,4.3,0,0,24,Quarterly,56–65
66,0,Clothing,91,Winter,2.8,0,0,47,Monthly,65+
31,0,Clothing,95,Spring,4.5,0,0,31,Monthly,26–35
55,0,Clothing,25,Spring,3.8,0,0,28,Bi-Weekly,56–65
32,0,Clothing,89,Fall,3.0,0,0,13,Weekly,26–35
